EmployeeID,Tenure,RoleHistory,Promotions,LastPromotionYearsAgo,PastPerformance,SkillRelevance,TrainingParticipation,EventActivity,FeedbackScore,SentimentScore,TeamAttritionRate,ManagerAttrition,ProjectType,LocationChanges,Feedback360,RoleChanges,WorkLifeBalance,LeavePattern,RecognitionCount,AwardsReceived,AttritionLabel,ExitReason,ManagerDialogue,EmployeeResponse
EID618317,2,Analyst,0,2,0.7,0.6,1,1,2,-0.3,0.3,0,R&D,0,2,0,4,1.8,0,0,1,Work-Life Balance,I understand your concerns about work-life balance. How about we explore a part-time arrangement or reduced responsibilities?,"I appreciate the offer, but my personal needs require a complete change in my work environment."
EID992288,8,Engineer,2,1,1.4,0.9,4,5,4,0.4,0.15,0,Standard,0,4,1,3,0.8,4,1,0,None,Your contributions to the recent project were invaluable. Keep up the excellent work!,I'm glad I could contribute. I'm always looking for challenging opportunities to expand my skill set.
EID440802,3,Consultant,0,3,0.6,0.5,2,2,2,-0.2,0.4,1,Client-facing,0,3,0,5,1.7,1,0,1,Better Offer,We value your contributions. We're willing to increase your salary by 10% and offer a bonus structure based on performance.,I appreciate the offer  but another company has presented a significantly better compensation package and long-term career trajectory.
EID290672,15,Director,4,5,1.7,0.95,6,3,5,0.7,0.1,0,Standard,1,5,3,2,0.7,6,2,0,None,Your leadership has been instrumental in our success. We're discussing long-term strategic goals with you.,I am honored to be part of this journey and committed to driving our vision forward.
EID611233,1,Analyst,0,1,0.5,0.5,0,0,1,-0.5,0.2,0,R&D,0,2,0,4,2,0,0,1,Manager Issue,I'm sorry to hear about your experience with your manager. We'll investigate and offer a transfer to a different team with a supportive leader.,"While I appreciate the offer, the overall environment has made me lose confidence in the company's management practices."
EID322423,7,Engineer,1,3,1.1,0.7,3,4,3,0.1,0.25,0,R&D,0,3,1,3,1.1,2,0,0,None,We noticed you haven't been participating in as many training programs lately. Are there any specific areas you'd like to focus on?,I've been focusing on applying my existing skills  but I'm open to exploring advanced training options to enhance my expertise.
EID472060,10,Manager,2,4,1.3,0.85,4,1,4,0.3,0.3,1,Client-facing,1,4,2,4,1.5,3,0,1,Career Growth,We're willing to create a senior manager role with increased responsibility and visibility within the company.,While I appreciate the gesture  I'm seeking a more strategic and influential position  which I've found elsewhere.
EID936587,4,Consultant,0,4,0.8,0.7,2,3,3,0,0.1,0,Client-facing,0,3,0,3,1.3,1,0,0,None,Your client feedback has been consistently positive. We appreciate your dedication to customer satisfaction.,I enjoy working with our clients and strive to provide them with valuable solutions. I am always looking for bigger and more challenging projects.
EID370902,6,Analyst,1,2,1,0.75,3,2,3,0.2,0.2,0,R&D,0,3,1,3,1.2,2,0,0,None,We recognize your data analysis skills. We are considering you to lead a new analytic project,I am excited with the opportunity to contribute more and lead the project.
EID456871,9,Engineer,2,3,1.4,0.8,4,4,4,0.4,0.1,0,Standard,0,4,2,3,0.9,4,1,0,None,We value your expertise in our team. We are creating mentorship opportunities to teach the junior engineers.,I am happy to share my knowledge and expertise with new joiners in the team.
EID393243,2,Engineer,0,2,0.6,0.55,1,1,2,-0.4,0.4,0,R&D,0,2,0,4,1.9,0,0,1,Personal,We are sorry to hear your decision. We will provide all support to you for this transition.,Thank you for your support. I appreciate it.
EID725113,11,Manager,2,5,1.2,0.7,4,2,4,0.1,0.25,1,Standard,1,4,2,3,1.4,3,0,1,Manager Issue,I'm very sorry to hear about the situation with your manager. We will address this issue immediately and work with you on the resolution plan.,"I don't believe the relationship with the manager can be fixed, and I think it would be best for me to start afresh.
15,7,Analyst,1,3,1.1,0.75,3,3,3,0.2,0.2,0,R&D,0,3,1,3,1.1,2,0,0,None,Your analysis has been crucial for our project. We will present you as the key driver of our project."" I like my contribution, and excited to improve my skillset."
EID835244,13,Director,3,4,1.6,0.9,5,3,5,0.6,0.1,0,Client-facing,1,5,2,2,0.8,5,1,0,None,We appreciate your contribution in building our company and reaching milestones.,We will continue the journey of our company and reach new milestones together.
EID389688,1,Engineer,0,1,0.8,0.6,2,1,3,-0.1,0.3,0,R&D,0,3,0,3,1.6,1,0,0,None,You are adjusting well with the culture of our company. We appreciate your efforts.,"I find the people are helpful, and exciting to learn from each other."
EID682789,5,Consultant,0,5,0.9,0.65,2,3,3,0.1,0.15,0,Client-facing,0,3,0,3,1.4,1,0,0,None,We appreciate your role in onboarding new clients and maintaining relationships.,"I believe in our product, and it is a good opportunity for me to improve my negotiation skills."
EID110644,14,Director,3,6,1.4,0.75,6,4,4,0.3,0.2,1,Standard,1,4,2,3,1,4,0,1,Work-Life Balance,"We are sorry to hear you are leaving. We will offer flexible work hours, unlimited leaves.","My personal life need more attention and time now, and the work cannot fit well in my current situation."
EID641722,3,Engineer,0,3,0.7,0.5,1,1,2,-0.3,0.3,0,R&D,0,2,0,4,1.8,0,0,1,Better Offer,We value your contribution and are willing to increase your current salary by 8%.,"It is a great company to work, but my personal interest and goals are more in the other offer."
EID300337,7,Engineer,1,4,1.3,0.85,5,8,4,0.6,0.25,0,Standard,0,4,0,3,0.8,3,0,0,None,Keep up the great work! Let's discuss your career goals and how we can help you achieve them.,I appreciate the support. I'm aiming for a Senior Engineer role in the next year or two.
EID189771,3,Analyst,0,3,0.9,0.75,2,3,3,0.1,0.15,0,Client-facing,1,3,1,2,1.2,1,0,1,Better Offer,We value your contributions and are willing to offer a 10% salary increase.,I appreciate the offer  but the other company provides better long-term career prospects.
EID353080,12,Manager,2,3,1.5,0.9,7,10,5,0.8,0.1,0,R&D,0,5,2,4,0.7,5,1,0,None,Your team's performance has been excellent. Consider mentoring junior members.,That's great to hear. I'm always happy to help develop the next generation.
EID855053,2,Engineer,0,2,0.7,0.65,1,1,2,-0.3,0.3,1,Standard,2,2,0,1,1.8,0,0,1,Work-Life Balance,We can explore flexible work arrangements to improve your work-life balance.,I appreciate the thought  but the long hours are systemic and unsustainable.
EID526170,5,Consultant,1,2,1.2,0.8,4,6,4,0.5,0.2,0,Client-facing,0,4,1,3,0.9,2,0,0,None,Your client feedback has been consistently positive. Let's assign you to a key project.,I'm eager to take on new challenges and contribute to the company's success.
EID612311,9,Engineer,1,5,1.1,0.7,6,5,4,0.3,0.4,1,R&D,1,3,1,2,1.3,1,0,1,Career Growth,We can create a tailored development plan with opportunities for specialization and leadership training.,I'm thankful  but I'm looking for more immediate opportunities to utilize my expertise and advance quickly.
EID682144,1,Analyst,0,1,0.6,0.5,0,0,2,-0.2,0.1,0,Standard,0,2,0,2,1.5,0,0,0,None,Focus on improving your communication skills and actively seeking feedback.,I understand. I'll make a conscious effort to participate more and learn from my colleagues.
EID894993,15,Director,3,4,1.6,0.95,8,12,5,0.9,0.2,0,R&D,0,5,2,4,0.6,6,2,0,None,Your leadership has been instrumental to our success. We want to learn from your experiences with strategic planning.,I enjoy seeing the vision for our division expand and look forward to contributing to more growth in the future.
EID351997,4,Analyst,0,4,0.8,0.6,3,2,3,-0.1,0.35,0,Client-facing,1,3,1,2,1.4,1,0,1,Manager Issue,We are addressing the concerns you raised about your manager and will reassign you to a new team.,That's a step in the right direction  but the overall environment is still toxic.
EID824156,6,Manager,1,3,1.3,0.85,5,7,4,0.7,0.15,0,Standard,0,4,1,3,0.8,3,0,0,None,Your leadership style is highly effective. Let's explore opportunities for you to lead cross-functional projects.,I appreciate the recognition. I'm always looking for new ways to contribute.
EID599219,8,Engineer,1,4,1,0.7,4,3,3,0.2,0.25,0,R&D,1,3,1,3,1.1,2,0,1,Personal,We understand personal circumstances can be challenging. We can offer a temporary leave of absence.,I appreciate the offer  but I need to prioritize my family's needs at this time.
EID777278,2,Consultant,0,2,0.9,0.7,1,2,3,0.1,0.2,0,Client-facing,0,3,0,2,1.3,1,0,0,None,Focus on building strong client relationships and demonstrating your value.,I'm working on it  and I'm confident I can make a significant impact.
EID846420,10,Manager,2,2,1.4,0.9,6,9,5,0.85,0.3,0,Standard,0,5,1,4,0.7,4,1,0,None,Your team's morale is consistently high. Continue to foster a positive and supportive environment.,I believe in empowering my team and giving them the resources they need to succeed.
EID614663,3,Engineer,0,3,0.75,0.6,2,1,2,-0.4,0.35,1,R&D,2,2,0,1,1.7,0,0,1,Work-Life Balance,We are implementing measures to reduce workload and improve project planning.,It's too late. The constant pressure has taken a toll on my health and well-being.
EID569945,14,Director,2,5,1.5,0.9,7,11,5,0.9,0.15,0,Client-facing,0,5,1,4,0.6,5,2,0,None,Your strategic vision has been invaluable. Let's discuss the company's long-term goals.,I'm excited about the future of the company and my role in shaping it.
EID931450,1,Analyst,0,1,0.8,0.7,1,2,3,0,0.1,0,Standard,0,3,0,3,1.2,0,0,0,None,Continue to learn from your senior colleagues and seek opportunities to expand your knowledge.,I will. Thank you!
EID118080,5,Consultant,1,1,1.3,0.85,4,7,4,0.65,0.2,0,R&D,0,4,0,3,0.9,3,1,0,None,I would like to see you grow into senior level consulting position here.,That sounds great! I enjoy our company culture and look forward to continuing my growth here.
EID197573,11,Engineer,2,3,1.5,0.9,7,9,5,0.8,0.2,0,Standard,1,5,1,4,0.7,5,1,0,None,Your technical expertise has been invaluable. Let's explore opportunities for you to mentor junior engineers.,I'd be happy to share my knowledge and experience with others.
EID408528,4,Analyst,0,4,0.85,0.65,3,3,3,-0.1,0.4,1,Client-facing,1,3,0,2,1.3,1,0,1,Career Growth,I am ready to give you opportunities for specialisation and leadership training.,Though  I appreciate this it is still not what I am seeking here.
EID332360,6,Manager,1,2,1.2,0.8,5,6,4,0.4,0.2,0,R&D,0,4,1,3,1,2,0,0,None,Your leadership has been effective. Let's discuss strategies for improving team efficiency.,I'm always looking for ways to optimize our processes and improve outcomes.
EID524045,3,Analyst,0,3,0.7,0.6,1,2,3,0.2,0.2,0,Standard,0,3,0,4,0.8,1,0,0,None,"Based on your performance, let's explore some training opportunities to further develop your skills.",I'm eager to enhance my analytical abilities and contribute more effectively.
EID825391,8,Engineer,1,3,1.2,0.8,3,5,4,0.6,0.1,0,R&D,0,4,1,3,1.2,2,0,0,None,Your contributions to the R&D project have been invaluable. Let's discuss your long-term career goals within the company.,I'm interested in exploring leadership opportunities in the future.
EID355123,5,Analyst,0,5,0.6,0.5,0,1,2,-0.3,0.3,1,Client-facing,1,2,1,2,1.8,0,0,1,Better Offer,We value your contributions.  Would a salary adjustment of 8% help you reconsider?,I appreciate the offer  but the new role provides significantly more opportunities for advancement.
EID421080,12,Manager,2,4,1.5,0.9,5,7,5,0.8,0.1,0,Standard,0,5,2,4,0.9,4,1,0,None,Your leadership has been instrumental in the team's success. We're considering you for a senior management role.,I'm excited about the possibility of taking on more responsibility and contributing at a higher level.
EID796212,2,Engineer,0,2,0.8,0.7,2,3,3,0.1,0.2,0,R&D,0,3,0,4,1,1,0,0,None,We appreciate your proactive approach to problem-solving.  Keep up the great work!,I enjoy the challenging projects and learning new technologies in the R&D environment.
EID709805,7,Consultant,1,2,1.3,0.9,4,6,4,0.7,0.15,0,Client-facing,1,4,1,2,1.4,3,1,0,None,Your client feedback has been consistently positive. Let's discuss your development plan and potential certification opportunities.,I'm keen to expand my expertise and contribute even more effectively to client engagements.
EID486945,4,Analyst,0,4,0.7,0.6,1,1,2,-0.4,0.25,1,Standard,0,2,0,1,1.9,0,0,1,Work-Life Balance,We understand the challenges you're facing.  How about a flexible work arrangement and reduced workload to improve your work-life balance?,Thank you  but I need a complete change to prioritize my well-being.
EID596249,15,Director,3,5,1.6,0.95,6,8,5,0.9,0.05,0,R&D,0,5,2,3,0.7,5,2,0,None,Your strategic vision has been invaluable to the company's growth.  We're considering you for an executive leadership position.,I'm honored and excited to discuss the possibilities and contribute to the company's future success.
EID680358,1,Engineer,0,1,0.9,0.8,1,2,4,0.3,0.2,0,Standard,0,4,0,4,0.9,1,0,0,None,We're impressed with your rapid learning curve.  Let's identify some areas for specialization and growth.,I'm eager to explore different engineering disciplines and contribute to innovative projects.
EID656711,6,Manager,0,6,0.9,0.7,2,4,3,-0.1,0.3,1,Client-facing,1,3,1,2,1.6,1,0,1,Career Growth,We recognize your potential. How about a promotion to Senior Manager with increased responsibilities and a salary increase?,I appreciate the offer  but I need more significant upward mobility and autonomy to fully utilize my skills and potential elsewhere.
EID460455,9,Consultant,2,3,1.4,0.9,5,7,5,0.8,0.1,0,Client-facing,0,5,2,3,1.1,4,1,0,None,Your ability to build strong client relationships is exceptional. We are promoting you to Senior Consultant.,Thank you! I am eager to start on this new chapter.
EID546173,3,Engineer,0,3,0.6,0.5,1,1,2,-0.5,0.4,0,Standard,0,2,0,2,1.8,0,0,1,Manager Issue,We are aware of your concerns about your manager. We can reassign you to a different team immediately.,While that is a good start  the overall company culture is not encouraging.
EID882169,10,Analyst,1,2,1.1,0.8,3,5,4,0.5,0.2,0,R&D,0,4,1,3,1.3,2,0,0,None,Your work on data analysis has been extremely important. We are going to put you on the executive track.,Sounds great! I am very excited for what lies ahead.
EID677124,4,Consultant,0,4,0.8,0.7,2,3,3,0.1,0.1,0,Client-facing,0,3,0,4,1,1,0,0,None,You have done a great job with your clients! We want to extend your contract.,Sounds good!
EID446859,13,Engineer,2,1,1.5,0.9,5,7,5,0.9,0.1,0,Standard,0,5,2,3,0.8,4,2,0,None,We are thinking of assigning you to be a project manager.,Sounds great! I think that I have the proper qualifications.
EID468900,2,Analyst,0,2,0.7,0.6,1,2,3,0.2,0.3,1,R&D,0,3,0,4,0.9,1,0,1,Personal,We are aware of the changes going on in your personal life. Can we move you to a different project?,No  I just need to prioritize my family and myself.
EID836996,8,Manager,1,3,1.2,0.8,3,5,4,0.6,0.2,0,Client-facing,0,4,1,3,1.2,2,0,0,None,You have been a great manager and are on track to becoming a director!,I am excited about that!
EID575786,5,Consultant,0,5,0.6,0.5,0,1,2,-0.4,0.4,1,Standard,1,2,1,2,1.7,0,0,1,Better Offer,We can raise your salary immediately by 20% if you decide to stay.,I would love to  but my heart is set on moving.
EID384076,11,Engineer,2,4,1.5,0.9,5,7,5,0.8,0.1,0,R&D,0,5,2,4,0.9,4,1,0,None,Let us discuss about setting you on track to become a lead.,Sounds great!
EID421517,1,Analyst,0,1,0.9,0.8,1,2,4,0.3,0.2,0,Client-facing,0,4,0,4,1,1,0,0,None,You have great potential! Let us discuss about the next steps in your career.,I am all ears!
